,tweet_created_at,country_code,country_name,user_id,user_created_at,user_name,user_source,user_verified,user_favourites_count,user_followers_count,user_friends_count,tweet_is_retweet,tweet
0,2020-12-11 10:00:43,SS,South Sudan,3290371119.0,19-May-2015 (19:11:20.000000),WHOSouthSudan,,True,,6872,,True,"  The Vice President was joined by  Country Rep, Dr.  and his team to discuss the health challen…"
