,tweet_created_at,country_code,country_name,user_id,user_created_at,user_name,user_source,user_verified,user_favourites_count,user_followers_count,user_friends_count,tweet_is_retweet,tweet
0,2020-11-03 01:36:44,FK,Falkland Islands (Malvinas),24063471,12-Mar-2009 (23:10:39.000000),dandale,,False,,421,,True,  COVID has one goal. To spread. Here are the repercussions of ONE source of #COVID19 at an indoor sports practice.  60 peo…
