,tweet_created_at,country_code,country_name,user_id,user_created_at,user_name,user_source,user_verified,user_favourites_count,user_followers_count,user_friends_count,tweet_is_retweet,tweet
0,2020-12-11 10:54:43,VI,"Virgin Islands, U.S.",1.011309389557502e+18,25-Jun-2018 (18:05:22.000000),ArcTravels,,False,,12,,False,Good to know
