,tweet_created_at,country_code,country_name,user_id,user_created_at,user_name,user_source,user_verified,user_favourites_count,user_followers_count,user_friends_count,tweet_is_retweet,tweet
1,2020-11-02 18:14:52,IM,Isle of Man,63404417.0,06-Aug-2009 (07:20:15.000000),PortDouglasSK,,False,,2110,,True,"  As US records 100,000 cases in a day... Australia records 0.   It doesn’t have to be this way America "
2,2020-11-03 03:37:28,IM,Isle of Man,1.1416207749792152e+18,20-Jun-2019 (08:16:17.000000),the1researcher,,False,,651,,False,"I sat for two weeks, 8 hours a day next to someone with flu. He didn’t stop coughing and sneezing for the entire two weeks, maybe even longer.   I didn’t catch the flu from him. This is bs."
