,tweet_created_at,country_code,country_name,user_id,user_created_at,user_name,user_source,user_verified,user_favourites_count,user_followers_count,user_friends_count,tweet_is_retweet,tweet
0,2020-12-11 13:55:52,KG,Kyrgyzstan,50119282.0,23-Jun-2009 (22:11:01.000000),altabo,,False,,264,,True,  AstraZeneca to test combining COVID-19 vaccine with Russian shot  
